Item Branch G/L Category,Item-Branch Key,Item Branch Reorder Quantity,Short Name
2984,SHUB,PC-10538,0,10538
2985,SHUB,PC-10538,0,10538
2986,SRCW,CR-10347,0,10347
2987,SRCW,CR-10347,0,10347
2988,ATVW,CR-10499,0,10499
2989,ATVW,CR-10499,0,10499
2990,THUB,CR-10186,0,10186
2991,THUB,CR-10186,0,10186
2992,AXLE,CR-10550,0,10550
2993,AXLE,CR-10550,0,10550
2994,SRCW,CR-10707,0,10707
2995,SRCW,CR-10707,0,10707
2996,TFAB,CR-10849,0,10849
2997,TFAB,CR-10849,0,10849
2998,SRCW,CR-10929,0,10929
2999,SRCW,CR-10929,0,10929
3000,SRCW,CR-11052,0,11052
3001,SRCW,CR-11052,0,11052
3002,SRCW,CR-10090,0,10090
3003,SRCW,CR-10090,0,10090
3004,AFAB,CR-10835,0,10835
3005,AFAB,CR-10835,0,10835
3006,SMWN,CR-10012,0,10012
3007,SMWN,CR-10012,0,10012
3008,TMTG,CR-10348,0,10348
3009,TMTG,CR-10348,0,10348
3010,ATVW,CR-10500,0,10500
3011,ATVW,CR-10500,0,10500
3012,TMTG,CR-10586,0,10586
3013,TMTG,CR-10586,0,10586
3014,ACCE,CR-10948,0,10948
3015,ACCE,CR-10948,0,10948
3016,TFAB,CR-10048,0,10048
3017,TFAB,CR-10048,0,10048
3018,THUB,CR-10187,0,10187
3019,THUB,CR-10187,0,10187
3020,AXLE,CR-10551,0,10551
3021,AXLE,CR-10551,0,10551
3022,TFAB,CR-10850,0,10850
3023,TFAB,CR-10850,0,10850
3024,SRCW,CR-10930,0,10930
3025,SRCW,CR-10930,0,10930
3026,TMTG,CR-10091,0,10091
3027,TMTG,CR-10091,0,10091
3028,TFAB,CR-10562,0,10562
3029,TFAB,CR-10562,0,10562
3030,TMTG,CR-10349,0,10349
3031,TMTG,CR-10349,0,10349
3032,ACCE,CR-10501,0,10501
3033,ACCE,CR-10501,0,10501
3034,ACCE,CR-10949,0,10949
3035,ACCE,CR-10949,0,10949
3036,UTIW,CR-10014,0,10014
3037,UTIW,CR-10014,0,10014
3038,UTIW,CR-10420,0,10420
3039,UTIW,CR-10420,0,10420
3040,AXLE,CR-10552,0,10552
3041,AXLE,CR-10552,0,10552
3042,AFAB,CR-10931,0,10931
3043,AFAB,CR-10931,0,10931
3044,TMTG,CR-10092,0,10092
3045,TMTG,CR-10092,0,10092
3046,TMTG,CR-10205,0,10205
3047,TMTG,CR-10205,0,10205
3048,AFAB,CR-10836,0,10836
3049,AFAB,CR-10836,0,10836
3050,TFAB,CR-10976,0,10976
3051,TFAB,CR-10976,0,10976
3052,TFAB,CR-10350,0,10350
3053,TFAB,CR-10350,0,10350
3054,ACCE,CR-10502,0,10502
3055,ACCE,CR-10502,0,10502
3056,TFAB,CR-10587,0,10587
3057,TFAB,CR-10587,0,10587
3058,SRCW,CR-10823,0,10823
3059,SRCW,CR-10823,0,10823
3060,SRCW,CR-10286,0,10286
3061,SRCW,CR-10286,0,10286
3062,TFAB,CR-10365,0,10365
3063,TFAB,CR-10365,0,10365
3064,UTIW,CR-10421,0,10421
3065,UTIW,CR-10421,0,10421
3066,AXLE,CR-10553,0,10553
3067,AXLE,CR-10553,0,10553
3068,AFAB,CR-10621,0,10621
3069,AFAB,CR-10621,0,10621
3070,TFAB,CR-10851,0,10851
3071,TFAB,CR-10851,0,10851
3072,SRCW,CR-10093,0,10093
3073,SRCW,CR-10093,0,10093
3074,SRCW,CR-10400,0,10400
3075,SRCW,CR-10400,0,10400
3076,TMTG,CR-10886,0,10886
3077,TMTG,CR-10886,0,10886
3078,SRCW,CR-10264,0,10264
3079,SRCW,CR-10264,0,10264
3080,ACCE,CR-10503,0,10503
3081,ACCE,CR-10503,0,10503
3082,TFAB,CR-10366,0,10366
3083,TFAB,CR-10366,0,10366
3084,AXLE,CR-10554,0,10554
3085,AXLE,CR-10554,0,10554
3086,SRCW,CR-10708,0,10708
3087,SRCW,CR-10708,0,10708
3088,AFAB,CR-10504,0,10504
3089,AFAB,CR-10504,0,10504
3090,TMTG,CR-10627,0,10627
3091,TMTG,CR-10627,0,10627
3092,AFAB,CR-10837,0,10837
3093,AFAB,CR-10837,0,10837
3094,TMTG,CR-10887,0,10887
3095,TMTG,CR-10887,0,10887
3096,ACCE,CR-10504,0,10504
3097,ACCE,CR-10504,0,10504
3098,TMTG,CR-10588,0,10588
3099,TMTG,CR-10588,0,10588
3100,TFAB,CR-10049,0,10049
3101,TFAB,CR-10049,0,10049
3102,SRCW,CR-10367,0,10367
3103,SRCW,CR-10367,0,10367
3104,AFAB,CR-10622,0,10622
3105,AFAB,CR-10622,0,10622
3106,SRCW,CR-10709,0,10709
3107,SRCW,CR-10709,0,10709
3108,TMTG,CR-10628,0,10628
3109,TMTG,CR-10628,0,10628
3110,SRCW,CR-10544,0,10544
3111,SRCW,CR-10544,0,10544
3112,ACCE,CR-10950,0,10950
3113,ACCE,CR-10950,0,10950
3114,ACCE,CR-10368,0,10368
3115,ACCE,CR-10368,0,10368
3116,TFAB,CR-10555,0,10555
3117,TFAB,CR-10555,0,10555
3118,AFAB,CR-10623,0,10623
3119,AFAB,CR-10623,0,10623
3120,TFAB,CR-10629,0,10629
3121,TFAB,CR-10629,0,10629
3122,AFAB,CR-10838,0,10838
3123,AFAB,CR-10838,0,10838
3124,ACCE,CR-10505,0,10505
3125,ACCE,CR-10505,0,10505
3126,SRCW,CR-10545,0,10545
3127,SRCW,CR-10545,0,10545
3128,ACCE,CR-10665,0,10665
3129,ACCE,CR-10665,0,10665
3130,SRCW,CR-10701,0,10701
3131,SRCW,CR-10701,0,10701
3132,ACCE,CR-10951,0,10951
3133,ACCE,CR-10951,0,10951
3134,SMWN,CR-10015,0,10015
3135,SMWN,CR-10015,0,10015
3136,ACCE,CR-10369,0,10369
3137,ACCE,CR-10369,0,10369
3138,CHUB,CR-10475,0,10475
3139,CHUB,CR-10475,0,10475
3140,TFAB,CR-10556,0,10556
3141,TFAB,CR-10556,0,10556
3142,SRCW,CR-11100,0,11100
3143,SRCW,CR-11100,0,11100
3144,ACCE,CR-10206,0,10206
3145,ACCE,CR-10206,0,10206
3146,SMWN,CR-10315,0,10315
3147,SMWN,CR-10315,0,10315
3148,SRCW,CR-10401,0,10401
3149,SRCW,CR-10401,0,10401
3150,AFAB,CR-10839,0,10839
3151,AFAB,CR-10839,0,10839
3152,SRCW,CR-10888,0,10888
3153,SRCW,CR-10888,0,10888
3154,MKTG,CR-10063,0,10063
3155,MKTG,CR-10063,0,10063
3156,KIA,PC-10640,0,10640
3157,KIA,PC-10640,0,10640
3158,TFAB,CR-10058,0,10058
3159,TFAB,CR-10058,0,10058
3160,ATVW,CR-10506,0,10506
3161,ATVW,CR-10506,0,10506
3162,TMTG,CR-10589,0,10589
3163,TMTG,CR-10589,0,10589
3164,ACCE,CR-10666,0,10666
3165,ACCE,CR-10666,0,10666
3166,CHUB,CR-10476,0,10476
3167,CHUB,CR-10476,0,10476
3168,SRCW,CR-11101,0,11101
3169,SRCW,CR-11101,0,11101
3170,SRCW,CR-10094,0,10094
3171,SRCW,CR-10094,0,10094
3172,ACCE,CR-10207,0,10207
3173,ACCE,CR-10207,0,10207
3174,SMWN,CR-10316,0,10316
3175,SMWN,CR-10316,0,10316
3176,SRCW,CR-10402,0,10402
3177,SRCW,CR-10402,0,10402
3178,TFAB,CR-10563,0,10563
3179,TFAB,CR-10563,0,10563
3180,TFAB,CR-10630,0,10630
3181,TFAB,CR-10630,0,10630
3182,AFAB,CR-10840,0,10840
3183,AFAB,CR-10840,0,10840
3184,NISS,PC-10198,0,10198
3185,NISS,PC-10198,0,10198
3186,TFAB,CR-10354,0,10354
3187,TFAB,CR-10354,0,10354
3188,SRCW,CR-10546,0,10546
3189,SRCW,CR-10546,0,10546
3190,TFAB,CR-10590,0,10590
3191,TFAB,CR-10590,0,10590
3192,ACCE,CR-10667,0,10667
3193,ACCE,CR-10667,0,10667
3194,ACCE,CR-10370,0,10370
3195,ACCE,CR-10370,0,10370
3196,TFAB,CR-10624,0,10624
3197,TFAB,CR-10624,0,10624
3198,SRCW,CR-11112,0,11112
3199,SRCW,CR-11112,0,11112
3200,ACCE,CR-10208,0,10208
3201,ACCE,CR-10208,0,10208
3202,THUB,CR-10317,0,10317
3203,THUB,CR-10317,0,10317
3204,ACCE,CR-10013,0,10013
3205,ACCE,CR-10013,0,10013
3206,MKTG,CR-10064,0,10064
3207,MKTG,CR-10064,0,10064
3208,THUB,CR-10196,0,10196
3209,THUB,CR-10196,0,10196
3210,SRCW,CR-10547,0,10547
3211,SRCW,CR-10547,0,10547
3212,TFAB,CR-10591,0,10591
3213,TFAB,CR-10591,0,10591
3214,ACCE,CR-10668,0,10668
3215,ACCE,CR-10668,0,10668
3216,CHUB,CR-10952,0,10952
3217,CHUB,CR-10952,0,10952
3218,UTIW,CR-10016,0,10016
3219,UTIW,CR-10016,0,10016
3220,ACCE,CR-10371,0,10371
3221,ACCE,CR-10371,0,10371
3222,SRCW,CR-10710,0,10710
3223,SRCW,CR-10710,0,10710
3224,THUB,CR-10318,0,10318
3225,THUB,CR-10318,0,10318
3226,THUB,PC-10318,0,10318
3227,THUB,PC-10318,0,10318
3228,AFAB,CR-10505,0,10505
3229,AFAB,CR-10505,0,10505
3230,AFAB,CR-10841,0,10841
3231,AFAB,CR-10841,0,10841
3232,ACCE,CR-10197,0,10197
3233,ACCE,CR-10197,0,10197
3234,SRCW,CR-10548,0,10548
3235,SRCW,CR-10548,0,10548
3236,ACCE,CR-10669,0,10669
3237,ACCE,CR-10669,0,10669
3238,SRCW,CR-10319,0,10319
3239,SRCW,CR-10319,0,10319
3240,AFAB,CR-10506,0,10506
3241,AFAB,CR-10506,0,10506
3242,MKTG,CR-10065,0,10065
3243,MKTG,CR-10065,0,10065
3244,THUB,CR-10198,0,10198
3245,THUB,CR-10198,0,10198
3246,THUB,PC-10198,0,10198
3247,THUB,PC-10198,0,10198
3248,SRCW,CR-10549,0,10549
3249,SRCW,CR-10549,0,10549
3250,ACCE,CR-10670,0,10670
3251,ACCE,CR-10670,0,10670
3252,ACCE,CR-10372,0,10372
3253,ACCE,CR-10372,0,10372
3254,TFAB,CR-10557,0,10557
3255,TFAB,CR-10557,0,10557
3256,AFAB,CR-10625,0,10625
3257,AFAB,CR-10625,0,10625
3258,TFAB,CR-10852,0,10852
3259,TFAB,CR-10852,0,10852
3260,SRCW,CR-10320,0,10320
3261,SRCW,CR-10320,0,10320
3262,AFAB,CR-10842,0,10842
3263,AFAB,CR-10842,0,10842
3264,MKTG,CR-10066,0,10066
3265,MKTG,CR-10066,0,10066
3266,THUB,CR-10199,0,10199
3267,THUB,CR-10199,0,10199
3268,SRCW,CR-10550,0,10550
3269,SRCW,CR-10550,0,10550
3270,TFAB,CR-10592,0,10592
3271,TFAB,CR-10592,0,10592
3272,SMWN,CR-10238,0,10238
3273,SMWN,CR-10238,0,10238
3274,THUB,CR-10287,0,10287
3275,THUB,CR-10287,0,10287
3276,ACCE,CR-10373,0,10373
3277,ACCE,CR-10373,0,10373
3278,TFAB,CR-10558,0,10558
3279,TFAB,CR-10558,0,10558
3280,AFAB,CR-10626,0,10626
3281,AFAB,CR-10626,0,10626
3282,SRCW,CR-10711,0,10711
3283,SRCW,CR-10711,0,10711
3284,AFAB,CR-10853,0,10853
3285,AFAB,CR-10853,0,10853
3286,SRCW,CR-10095,0,10095
3287,SRCW,CR-10095,0,10095
3288,SRCW,CR-10321,0,10321
3289,SRCW,CR-10321,0,10321
3290,SRCW,CR-10403,0,10403
3291,SRCW,CR-10403,0,10403
3292,SRCW,CR-10889,0,10889
3293,SRCW,CR-10889,0,10889
3294,MKTG,CR-10067,0,10067
3295,MKTG,CR-10067,0,10067
3296,THUB,CR-10200,0,10200
3297,THUB,CR-10200,0,10200
3298,TFAB,CR-10355,0,10355
3299,TFAB,CR-10355,0,10355
3300,THUB,CR-10288,0,10288
3301,THUB,CR-10288,0,10288
3302,AFAB,CR-10627,0,10627
3303,AFAB,CR-10627,0,10627
3304,AFAB,CR-10932,0,10932
3305,AFAB,CR-10932,0,10932
3306,SRCW,CR-10404,0,10404
3307,SRCW,CR-10404,0,10404
3308,TFAB,CR-10564,0,10564
3309,TFAB,CR-10564,0,10564
3310,AFAB,CR-10843,0,10843
3311,AFAB,CR-10843,0,10843
3312,MKTG,CR-10068,0,10068
3313,MKTG,CR-10068,0,10068
3314,THUB,CR-10164,0,10164
3315,THUB,CR-10164,0,10164
3316,THUB,CR-10201,0,10201
3317,THUB,CR-10201,0,10201
3318,SRCW,CR-10265,0,10265
3319,SRCW,CR-10265,0,10265
3320,TMTG,CR-10593,0,10593
3321,TMTG,CR-10593,0,10593
3322,SRCW,CR-10702,0,10702
3323,SRCW,CR-10702,0,10702
3324,THUB,CR-10953,0,10953
3325,THUB,CR-10953,0,10953
3326,SRCW,CR-10050,0,10050
3327,SRCW,CR-10050,0,10050
3328,TFAB,CR-10188,0,10188
3329,TFAB,CR-10188,0,10188
3330,AXLE,CR-10422,0,10422
3331,AXLE,CR-10422,0,10422
3332,AFAB,CR-10628,0,10628
3333,AFAB,CR-10628,0,10628
3334,SRCW,CR-10712,0,10712
3335,SRCW,CR-10712,0,10712
3336,TMTG,CR-10786,0,10786
3337,TMTG,CR-10786,0,10786
3338,AXLE,CR-10854,0,10854
3339,AXLE,CR-10854,0,10854
3340,AFAB,CR-10933,0,10933
3341,AFAB,CR-10933,0,10933
3342,ACCE,CR-10209,0,10209
3343,ACCE,CR-10209,0,10209
3344,SMWN,CR-10631,0,10631
3345,SMWN,CR-10631,0,10631
3346,SUZU,PC-10112,0,10112
3347,SUZU,PC-10112,0,10112
3348,TMTG,CR-10594,0,10594
3349,TMTG,CR-10594,0,10594
3350,CHUB,CR-10954,0,10954
3351,CHUB,CR-10954,0,10954
3352,SMWN,CR-10017,0,10017
3353,SMWN,CR-10017,0,10017
3354,CHUB,CR-10374,0,10374
3355,CHUB,CR-10374,0,10374
3356,AXLE,CR-10423,0,10423
3357,AXLE,CR-10423,0,10423
3358,AXLE,CR-10559,0,10559
3359,AXLE,CR-10559,0,10559
3360,AFAB,CR-10629,0,10629
3361,AFAB,CR-10629,0,10629
3362,AXLE,CR-10934,0,10934
3363,AXLE,CR-10934,0,10934
3364,AXLE,CR-10322,0,10322
3365,AXLE,CR-10322,0,10322
3366,SMWN,CR-10675,0,10675
3367,SMWN,CR-10675,0,10675
3368,AFAB,CR-10844,0,10844
3369,AFAB,CR-10844,0,10844
3370,TFAB,CR-10595,0,10595
3371,TFAB,CR-10595,0,10595
3372,SMWN,CR-10018,0,10018
3373,SMWN,CR-10018,0,10018
3374,SRCW,CR-10051,0,10051
3375,SRCW,CR-10051,0,10051
3376,AXLE,CR-10560,0,10560
3377,AXLE,CR-10560,0,10560
3378,AFAB,CR-10630,0,10630
3379,AFAB,CR-10630,0,10630
3380,SRCW,CR-10713,0,10713
3381,SRCW,CR-10713,0,10713
3382,AXLE,CR-10935,0,10935
3383,AXLE,CR-10935,0,10935
3384,AXLE,CR-10323,0,10323
3385,AXLE,CR-10323,0,10323
3386,SRCW,CR-10405,0,10405
3387,SRCW,CR-10405,0,10405
3388,ATVW,CR-10507,0,10507
3389,ATVW,CR-10507,0,10507
3390,SMWN,CR-10632,0,10632
3391,SMWN,CR-10632,0,10632
3392,SRCW,CR-10890,0,10890
3393,SRCW,CR-10890,0,10890
3394,MKTG,CR-10069,0,10069
3395,MKTG,CR-10069,0,10069
3396,TFAB,CR-10202,0,10202
3397,TFAB,CR-10202,0,10202
3398,TFAB,CR-10596,0,10596
3399,TFAB,CR-10596,0,10596
3400,SMWN,CR-10824,0,10824
3401,SMWN,CR-10824,0,10824
3402,TFAB,CR-10891,0,10891
3403,TFAB,CR-10891,0,10891
3404,SMWN,CR-10019,0,10019
3405,SMWN,CR-10019,0,10019
3406,SRCW,CR-10289,0,10289
3407,SRCW,CR-10289,0,10289
3408,AFAB,CR-10631,0,10631
3409,AFAB,CR-10631,0,10631
3410,SRCW,CR-10714,0,10714
3411,SRCW,CR-10714,0,10714
3412,TMTG,CR-10787,0,10787
3413,TMTG,CR-10787,0,10787
3414,SRCW,CR-10855,0,10855
3415,SRCW,CR-10855,0,10855
3416,TMTG,CR-10210,0,10210
3417,TMTG,CR-10210,0,10210
3418,SMWN,CR-10324,0,10324
3419,SMWN,CR-10324,0,10324
3420,SMWN,CR-10676,0,10676
3421,SMWN,CR-10676,0,10676
3422,AFAB,CR-10845,0,10845
3423,AFAB,CR-10845,0,10845
3424,SRCW,CR-10891,0,10891
3425,SRCW,CR-10891,0,10891
3426,MKTG,CR-10070,0,10070
3427,MKTG,CR-10070,0,10070
3428,GKN,PC-10233,0,10233
3429,GKN,PC-10233,0,10233
3430,ACCE,CR-10203,0,10203
3431,ACCE,CR-10203,0,10203
3432,SRCW,CR-10703,0,10703
3433,SRCW,CR-10703,0,10703
3434,TFAB,CR-10892,0,10892
3435,TFAB,CR-10892,0,10892
3436,SMWN,CR-10020,0,10020
3437,SMWN,CR-10020,0,10020
3438,SRCW,CR-10290,0,10290
3439,SRCW,CR-10290,0,10290
3440,AFAB,CR-10632,0,10632
3441,AFAB,CR-10632,0,10632
3442,TFAB,CR-11241,0,11241
3443,TFAB,CR-11241,0,11241
3444,SMWN,CR-10677,0,10677
3445,SMWN,CR-10677,0,10677
3446,MKTG,CR-10071,0,10071
3447,MKTG,CR-10071,0,10071
3448,SRCW,CR-10356,0,10356
3449,SRCW,CR-10356,0,10356
3450,SRCW,CR-10704,0,10704
3451,SRCW,CR-10704,0,10704
3452,SRCW,CR-10021,0,10021
3453,SRCW,CR-10021,0,10021
3454,CHUB,CR-10291,0,10291
3455,CHUB,CR-10291,0,10291
3456,AFAB,CR-10633,0,10633
3457,AFAB,CR-10633,0,10633
3458,SRCW,CR-10715,0,10715
3459,SRCW,CR-10715,0,10715
3460,ACCE,CR-10892,0,10892
3461,ACCE,CR-10892,0,10892
3462,MKTG,CR-10072,0,10072
3463,MKTG,CR-10072,0,10072
3464,TFAB,CR-10204,0,10204
3465,TFAB,CR-10204,0,10204
3466,TFAB,CR-10597,0,10597
3467,TFAB,CR-10597,0,10597
3468,SMWN,CR-10825,0,10825
3469,SMWN,CR-10825,0,10825
3470,SMWN,CR-10955,0,10955
3471,SMWN,CR-10955,0,10955
3472,TFAB,CR-10239,0,10239
3473,TFAB,CR-10239,0,10239
3474,CHUB,CR-10292,0,10292
3475,CHUB,CR-10292,0,10292
3476,AFAB,CR-10634,0,10634
3477,AFAB,CR-10634,0,10634
3478,ACCE,CR-10893,0,10893
3479,ACCE,CR-10893,0,10893
3480,MKTG,CR-10977,0,10977
3481,MKTG,CR-10977,0,10977
3482,SRCW,CR-10357,0,10357
3483,SRCW,CR-10357,0,10357
3484,AFAB,CR-10635,0,10635
3485,AFAB,CR-10635,0,10635
3486,SRCW,CR-10716,0,10716
3487,SRCW,CR-10716,0,10716
3488,SMWN,CR-10856,0,10856
3489,SMWN,CR-10856,0,10856
3490,AFAB,CR-10211,0,10211
3491,AFAB,CR-10211,0,10211
3492,ACCE,CR-10325,0,10325
3493,ACCE,CR-10325,0,10325
3494,TFAB,CR-10565,0,10565
3495,TFAB,CR-10565,0,10565
3496,TMTG,CR-10633,0,10633
3497,TMTG,CR-10633,0,10633
3498,SRCW,CR-10358,0,10358
3499,SRCW,CR-10358,0,10358
3500,TMTG,CR-10598,0,10598
3501,TMTG,CR-10598,0,10598
3502,TFAB,CR-10893,0,10893
3503,TFAB,CR-10893,0,10893
3504,SMWN,CR-10022,0,10022
3505,SMWN,CR-10022,0,10022
3506,SRCW,CR-10052,0,10052
3507,SRCW,CR-10052,0,10052
3508,AXLE,CR-10562,0,10562
3509,AXLE,CR-10562,0,10562
3510,AFAB,CR-10636,0,10636
3511,AFAB,CR-10636,0,10636
3512,SRCW,CR-10047,0,10047
3513,SRCW,CR-10047,0,10047
3514,ACCE,CR-10205,0,10205
3515,ACCE,CR-10205,0,10205
3516,TFAB,CR-10599,0,10599
3517,TFAB,CR-10599,0,10599
3518,THUB,CR-10705,0,10705
3519,THUB,CR-10705,0,10705
3520,SMWN,CR-10826,0,10826
3521,SMWN,CR-10826,0,10826
3522,TFAB,CR-10894,0,10894
3523,TFAB,CR-10894,0,10894
3524,AFAB,CR-10637,0,10637
3525,AFAB,CR-10637,0,10637
3526,TFAB,CR-10857,0,10857
3527,TFAB,CR-10857,0,10857
3528,ACCE,CR-11247,0,11247
3529,ACCE,CR-11247,0,11247
3530,MKTG,CR-10508,0,10508
3531,MKTG,CR-10508,0,10508
3532,ACCE,CR-10894,0,10894
3533,ACCE,CR-10894,0,10894
3534,ATVW,CR-10014,0,10014
3535,ATVW,CR-10014,0,10014
3536,SRCW,CR-10048,0,10048
3537,SRCW,CR-10048,0,10048
3538,MKTG,CR-10073,0,10073
3539,MKTG,CR-10073,0,10073
3540,SMWN,CR-10206,0,10206
3541,SMWN,CR-10206,0,10206
3542,TFAB,CR-10600,0,10600
3543,TFAB,CR-10600,0,10600
3544,SRCW,CR-10671,0,10671
3545,SRCW,CR-10671,0,10671
3546,TFAB,CR-10895,0,10895
3547,TFAB,CR-10895,0,10895
3548,TFAB,CR-10958,0,10958
3549,TFAB,CR-10958,0,10958
3550,ACCE,CR-10240,0,10240
3551,ACCE,CR-10240,0,10240
3552,SRCW,CR-10293,0,10293
3553,SRCW,CR-10293,0,10293
3554,AFAB,CR-10638,0,10638
3555,AFAB,CR-10638,0,10638
3556,TFAB,CR-10858,0,10858
3557,TFAB,CR-10858,0,10858
3558,TFAB,CR-10634,0,10634
3559,TFAB,CR-10634,0,10634
3560,ATVW,CR-10678,0,10678
3561,ATVW,CR-10678,0,10678
3562,ACCE,CR-10895,0,10895
3563,ACCE,CR-10895,0,10895
3564,SRCW,CR-10049,0,10049
3565,SRCW,CR-10049,0,10049
3566,MKTG,CR-10074,0,10074
3567,MKTG,CR-10074,0,10074
3568,KIA,PC-10269,0,10269
3569,KIA,PC-10269,0,10269
3570,SMWN,CR-10207,0,10207
3571,SMWN,CR-10207,0,10207
3572,TFAB,CR-10359,0,10359
3573,TFAB,CR-10359,0,10359
3574,AFAB,CR-10827,0,10827
3575,AFAB,CR-10827,0,10827
3576,TFAB,CR-10959,0,10959
3577,TFAB,CR-10959,0,10959
3578,SRCW,CR-10053,0,10053
3579,SRCW,CR-10053,0,10053
3580,TFAB,CR-10375,0,10375
3581,TFAB,CR-10375,0,10375
3582,ACCE,CR-10482,0,10482
3583,ACCE,CR-10482,0,10482
3584,TFAB,CR-10563,0,10563
3585,TFAB,CR-10563,0,10563
3586,AFAB,CR-10639,0,10639
3587,AFAB,CR-10639,0,10639
3588,AFAB,CR-10717,0,10717
3589,AFAB,CR-10717,0,10717
3590,SRCW,CR-10096,0,10096
3591,SRCW,CR-10096,0,10096
3592,AXLE,CR-10406,0,10406
3593,AXLE,CR-10406,0,10406
3594,ATVW,CR-10635,0,10635
3595,ATVW,CR-10635,0,10635
3596,ATVW,CR-10679,0,10679
3597,ATVW,CR-10679,0,10679
3598,SRCW,CR-10050,0,10050
3599,SRCW,CR-10050,0,10050
3600,THUB,CR-10828,0,10828
3601,THUB,CR-10828,0,10828
3602,SRCW,CR-10054,0,10054
3603,SRCW,CR-10054,0,10054
3604,ACCE,CR-11249,0,11249
3605,ACCE,CR-11249,0,11249
3606,TFAB,CR-10566,0,10566
3607,TFAB,CR-10566,0,10566
3608,ATVW,CR-10680,0,10680
3609,ATVW,CR-10680,0,10680
3610,SRCW,CR-10051,0,10051
3611,SRCW,CR-10051,0,10051
3612,SRCW,CR-10171,0,10171
3613,SRCW,CR-10171,0,10171
3614,TFAB,CR-10601,0,10601
3615,TFAB,CR-10601,0,10601
3616,SRCW,CR-10672,0,10672
3617,SRCW,CR-10672,0,10672
3618,THUB,CR-10829,0,10829
3619,THUB,CR-10829,0,10829
3620,SMWN,CR-10023,0,10023
3621,SMWN,CR-10023,0,10023
3622,TFAB,CR-10241,0,10241
3623,TFAB,CR-10241,0,10241
3624,ACCE,CR-11373,0,11373
3625,ACCE,CR-11373,0,11373
3626,TFAB,CR-10407,0,10407
3627,TFAB,CR-10407,0,10407
3628,ATVW,CR-10509,0,10509
3629,ATVW,CR-10509,0,10509
3630,TFAB,CR-10896,0,10896
3631,TFAB,CR-10896,0,10896
3632,UTIW,CR-10052,0,10052
3633,UTIW,CR-10052,0,10052
3634,SRCW,CR-10059,0,10059
3635,SRCW,CR-10059,0,10059
3636,SRCW,CR-10266,0,10266
3637,SRCW,CR-10266,0,10266
3638,SRCW,CR-10673,0,10673
3639,SRCW,CR-10673,0,10673
3640,SRCW,CR-10706,0,10706
3641,SRCW,CR-10706,0,10706
3642,THUB,CR-10830,0,10830
3643,THUB,CR-10830,0,10830
3644,TFAB,CR-10242,0,10242
3645,TFAB,CR-10242,0,10242
3646,THUB,CR-10859,0,10859
3647,THUB,CR-10859,0,10859
3648,TFAB,CR-10936,0,10936
3649,TFAB,CR-10936,0,10936
3650,TFAB,CR-10408,0,10408
3651,TFAB,CR-10408,0,10408
3652,SMWN,CR-10636,0,10636
3653,SMWN,CR-10636,0,10636
3654,ACCE,CR-10981,0,10981
3655,ACCE,CR-10981,0,10981
3656,SRCW,CR-10053,0,10053
3657,SRCW,CR-10053,0,10053
3658,TMTG,CR-10602,0,10602
3659,TMTG,CR-10602,0,10602
3660,SRCW,CR-10674,0,10674
3661,SRCW,CR-10674,0,10674
3662,TMTG,CR-10567,0,10567
3663,TMTG,CR-10567,0,10567
3664,SMWN,CR-10637,0,10637
3665,SMWN,CR-10637,0,10637
3666,SRCW,CR-10681,0,10681
3667,SRCW,CR-10681,0,10681
3668,ACCE,CR-10015,0,10015
3669,ACCE,CR-10015,0,10015
3670,MKTG,CR-10075,0,10075
3671,MKTG,CR-10075,0,10075
3672,ACCE,CR-10360,0,10360
3673,ACCE,CR-10360,0,10360
3674,TMTG,CR-10551,0,10551
3675,TMTG,CR-10551,0,10551
3676,TFAB,CR-10603,0,10603
3677,TFAB,CR-10603,0,10603
3678,SRCW,CR-10675,0,10675
3679,SRCW,CR-10675,0,10675
3680,THUB,CR-10831,0,10831
3681,THUB,CR-10831,0,10831
3682,AXLE,CR-10564,0,10564
3683,AXLE,CR-10564,0,10564
3684,TFAB,CR-10860,0,10860
3685,TFAB,CR-10860,0,10860
3686,TMTG,CR-10937,0,10937
3687,TMTG,CR-10937,0,10937
3688,TMTG,CR-10568,0,10568
3689,TMTG,CR-10568,0,10568
3690,TFAB,CR-10682,0,10682
3691,TFAB,CR-10682,0,10682
3692,KIA,PC-10269,0,10269
3693,KIA,PC-10269,0,10269
3694,SRCW,CR-10361,0,10361
3695,SRCW,CR-10361,0,10361
3696,TFAB,CR-10604,0,10604
3697,TFAB,CR-10604,0,10604
3698,SRCW,CR-10676,0,10676
3699,SRCW,CR-10676,0,10676
3700,THUB,CR-10832,0,10832
3701,THUB,CR-10832,0,10832
3702,ACCE,CR-10896,0,10896
3703,ACCE,CR-10896,0,10896
3704,ACCE,CR-10243,0,10243
3705,ACCE,CR-10243,0,10243
3706,SRCW,CR-10640,0,10640
3707,SRCW,CR-10640,0,10640
3708,TMTG,CR-10938,0,10938
3709,TMTG,CR-10938,0,10938
3710,KIA,CR-10326,0,10326
3711,KIA,CR-10326,0,10326
3712,KIA,PC-10326,0,10326
3713,KIA,PC-10326,0,10326
3714,TMTG,CR-10409,0,10409
3715,TMTG,CR-10409,0,10409
3716,TMTG,CR-10569,0,10569
3717,TMTG,CR-10569,0,10569
3718,ACCE,CR-10897,0,10897
3719,ACCE,CR-10897,0,10897
3720,MKTG,CR-10076,0,10076
